,cont_hh_cost_elec,cont_hh_cost_gas,cont_hh_cost_water,cont_hh_house_value,cont_hh_income,cont_hh_rent,cont_p_income,cont_p_perc_poverty_threshold,i_hh_college_degree,i_hh_disability,i_hh_employed,i_hh_food_stamp,i_hh_have_kids,i_hh_health_insurance,i_hh_immigrant,i_hh_in_school,i_hh_linguistic_isolation,i_hh_married,i_hh_mortgage,i_hh_own_house,i_hh_private_school,i_hh_self_employed,i_hh_speak_english,i_hh_stem,i_hh_stem_occupation,i_hh_us_citizen,i_hh_veteran,i_p_born_usa,i_p_college,i_p_college_degree,i_p_disability,i_p_employed,i_p_english_first,i_p_female,i_p_have_kids,i_p_health_insurance,i_p_immigrant,i_p_in_school,i_p_married,i_p_private_school,i_p_race_am_indian_alaska,i_p_race_asian,i_p_race_black,i_p_race_hispanic,i_p_race_other,i_p_race_pacific_islander,i_p_race_white,i_p_self_employed,i_p_speak_english,i_p_stem,i_p_stem_occupation,i_p_us_citizen,i_p_veteran,int_hh_bedrooms,int_hh_num_families,int_hh_num_fathers,int_hh_num_generations,int_hh_num_mothers,int_hh_vehicles,int_p_age,int_p_family_size,int_p_num_siblings,tech_hh_id,tech_hh_weight,tech_p_dad_id,tech_p_id,tech_p_mom_id,tech_p_spouse_id,tech_p_weight
11392,960,0,10,0,11500,720,11500,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,3,23,1,0,1225925,100,0,1,0,0,99
12084,0,0,0,0,15000,800,15000,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,22,1,0,1299246,61,0,1,0,0,61
11587,5160,480,970,175000,313100,0,83000,501,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,5,1,1,2,1,3,38,6,1,1247775,44,0,1,0,2,44
5083,360,360,380,0,32000,500,27000,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,0,1,0,2,23,2,0,489571,65,0,2,0,1,71
7430,240,0,0,0,9600,220,9600,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,74,1,0,768972,81,0,1,0,0,81
8251,0,0,0,0,118000,1300,0,501,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3,1,1,2,1,1,22,3,0,848164,91,1,3,2,0,96
7645,1440,3240,740,280000,78400,0,42600,346,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,3,1,1,2,1,2,51,4,0,789196,50,0,1,0,2,50
9383,1440,0,600,0,0,920,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,2,27,3,1,965779,120,0,1,0,2,119
11057,4560,1200,1200,250000,387000,0,500,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,4,1,1,2,1,4,22,5,2,1186115,63,1,3,2,0,40
1210,360,360,100,0,30000,1300,24000,228,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,1,0,1,0,2,65,2,0,113493,69,0,1,0,2,69
8351,840,240,0,0,5900,1600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,3,0,1,0,0,22,1,0,856624,71,0,3,0,0,107
10587,3000,1800,670,140000,278900,0,2500,501,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,6,22,4,1,1124759,92,1,3,2,0,96
8654,600,360,0,0,30000,950,30000,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,27,1,0,886981,71,0,1,0,0,71
10945,0,0,0,0,35030,470,10800,157,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,2,1,2,24,4,2,1173599,99,0,4,1,0,109
8030,2400,2400,160,170000,93650,0,13000,410,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,1,2,1,5,23,4,1,828105,61,1,3,2,0,171
3698,1800,360,960,65000,123500,0,0,501,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,0,1,0,2,21,3,0,341871,71,0,3,0,0,101
7358,1800,960,0,750000,150000,0,0,501,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,3,1,1,2,1,3,22,3,0,759701,56,1,3,2,0,114
1438,1440,240,800,1600,109000,0,97000,425,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,3,1,1,2,1,3,36,5,0,129227,61,0,1,0,2,61
1021,1440,0,600,650000,123000,0,68000,451,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,5,1,2,3,1,2,42,5,0,101317,263,0,1,0,2,263
8251,0,0,0,0,118000,1300,0,501,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3,1,1,2,1,1,22,3,0,848164,91,1,3,2,0,96
5743,0,0,0,0,28000,1500,7000,165,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,2,1,2,24,3,1,579017,210,0,2,1,0,208
5780,0,0,0,0,48700,2200,48700,280,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,1,1,2,1,1,33,3,0,582599,74,0,1,0,2,74
2527,840,0,0,0,93000,1600,18000,160,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,2,2,0,1,0,2,30,1,0,211649,57,0,2,0,0,76
1530,6480,840,60,385000,106400,0,3700,501,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,2,1,3,25,2,0,136319,61,0,2,1,0,103
6820,720,0,0,0,62000,1200,12000,106,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,3,0,1,0,3,23,1,0,689841,113,0,1,0,0,114
11972,480,960,1500,170000,44220,0,37320,255,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,3,1,1,2,1,2,28,3,0,1287748,73,0,1,0,2,73
2439,240,360,960,125000,42700,0,8000,188,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,1,1,2,1,3,23,4,1,204310,80,1,3,2,0,108
10713,3120,0,0,110000,115000,0,34000,501,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,1,1,2,1,3,26,3,0,1142977,73,1,3,2,0,139
10620,2400,0,380,0,574404,3100,35000,311,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,12,0,1,0,6,34,1,0,1130649,156,0,5,0,0,202
6133,600,600,0,320000,130000,0,70000,501,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,0,1,0,1,28,1,0,610897,53,0,1,0,0,54
2684,2160,0,300,0,60000,1100,9000,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,4,4,0,1,0,3,22,1,0,224505,95,0,4,0,0,196
7531,4200,0,0,200000,132700,0,4700,501,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,5,22,3,0,778929,94,2,3,1,0,113
6288,600,360,0,0,27000,800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,3,0,1,0,1,26,1,0,625524,68,0,2,0,0,100
4290,720,240,0,0,47000,500,36000,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,2,0,1,0,2,25,1,0,405716,102,0,2,0,0,113
166,1080,0,1200,265000,139200,0,71300,501,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4,2,1,2,1,2,40,4,0,25116,75,0,1,0,2,75
5732,1800,600,600,200000,31600,0,29300,122,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,1,1,2,1,2,40,5,0,578480,67,0,1,0,2,67
7398,960,1080,600,0,54800,900,8200,73,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,2,0,1,0,2,32,1,0,764588,65,0,2,0,0,71
4852,960,2160,1200,231000,67500,0,29400,398,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,1,2,1,4,24,3,0,460712,119,1,3,2,0,202
7633,1800,0,840,250000,110000,0,110000,501,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,1,1,2,1,2,32,4,0,787798,313,0,1,0,2,312
1355,1800,360,40,300000,89040,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,2,1,2,1,4,29,1,0,123738,65,0,5,0,0,101
8236,1080,4800,1200,500000,218500,0,134000,501,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,1,0,1,0,2,53,2,0,846851,89,0,1,0,2,88
10417,48,0,500,0,14010,840,14010,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,23,1,0,1099881,88,0,1,0,0,88
5517,2040,120,720,195000,60000,0,60000,271,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,2,27,4,0,546472,74,0,1,0,2,73
10900,2760,0,700,95000,54000,0,11000,247,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,1,1,2,1,2,34,4,0,1169192,84,0,1,0,2,84
1217,600,0,200,0,27000,1000,0,186,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,2,24,2,0,113782,53,0,2,0,1,60
7331,1200,0,150,100000,34700,0,25700,263,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,1,0,1,0,1,68,2,0,756200,84,0,1,0,2,84
10820,0,0,0,0,24930,500,3300,29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,3,0,1,0,3,22,1,0,1158535,65,0,2,0,0,100
3150,1200,0,0,99000,143000,0,143000,501,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,1,0,1,0,1,53,1,0,274135,75,0,1,0,0,75
10400,1680,0,30,175000,117120,0,4000,501,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3,1,1,2,0,1,23,2,0,1097780,69,1,2,0,0,110
11612,2760,480,1200,300000,150050,0,0,501,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,5,1,1,2,1,4,22,5,2,1250132,89,1,3,2,0,64
11567,1440,960,540,0,143800,1200,133800,501,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,1,1,2,1,2,28,4,0,1245835,54,0,1,0,2,55
9190,960,480,360,0,37000,790,37000,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,1,0,1,0,1,28,1,0,940105,142,0,1,0,0,142
5515,960,0,0,0,16200,650,1200,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,1,2,0,0,22,2,0,546348,56,0,1,0,0,56
4757,1920,360,1200,200000,81000,0,65000,501,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,3,2,0,1,0,2,36,1,0,452215,143,0,2,0,0,97
7985,1080,1080,330,200000,72500,0,60000,501,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,4,2,0,1,0,2,26,1,0,823039,216,0,1,0,0,215
1316,2040,480,50,140000,17000,0,5000,117,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,5,2,0,2,1,3,24,2,0,120446,57,0,2,1,0,76
7404,720,0,300,0,15000,330,15000,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,43,1,0,764807,215,0,1,0,0,215
12840,840,120,30,0,9000,1200,7000,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,0,1,0,1,21,1,0,1378805,122,0,1,0,0,122
742,600,120,1200,350000,131000,0,36000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,4,1,1,2,1,4,29,3,0,80981,50,1,3,2,0,83
7900,1200,0,720,350000,106000,0,40000,375,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,3,2,1,2,0,3,48,3,0,812495,69,0,1,0,0,69
1355,1800,360,40,300000,89040,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,2,1,2,1,4,29,1,0,123738,65,0,5,0,0,101
472,2280,720,1000,180000,168000,0,35000,501,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,1,3,2,4,23,5,0,54524,84,0,5,0,2,207
4458,1800,840,200,0,5000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,3,0,1,0,4,23,2,1,421989,109,0,1,0,0,109
10059,1440,600,0,0,69000,2600,69000,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,22,1,0,1054830,216,0,1,0,0,215
11801,0,0,0,0,21000,1500,9000,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,2,22,1,0,1271356,101,0,1,0,0,101
2018,360,0,40,200000,3000,0,3000,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,21,1,0,173944,84,0,1,0,0,83
12452,840,0,800,0,101100,980,48500,431,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,1,0,2,28,1,0,1333574,74,0,2,0,0,88
3344,2760,0,1500,150000,27000,0,0,76,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,1,1,2,1,4,24,7,4,296100,111,1,3,2,0,190
5682,360,0,90,120000,71000,0,71000,501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,0,1,0,1,37,1,0,573786,53,0,1,0,0,52
12807,1080,240,290,140000,24500,0,24500,140,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,0,2,47,3,0,1374775,157,0,1,0,0,157
2155,960,240,1000,0,103000,2000,3000,26,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,3,0,1,0,3,22,1,0,182944,127,0,1,0,0,127
12159,1920,960,1000,1300000,107000,0,24000,501,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,0,2,1,4,23,3,1,1305301,78,0,3,1,0,75
9469,720,2040,700,250000,135200,0,23000,501,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,4,1,1,2,1,4,22,4,1,976899,52,1,3,2,0,116
1525,2400,960,1500,1000000,217000,0,16000,501,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,5,1,1,2,1,4,23,5,2,135994,92,1,3,2,0,92
8841,1560,2160,1400,420000,193000,0,0,501,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,3,2,2,22,5,1,902559,283,1,3,2,0,331
3270,1200,0,800,80000,35000,0,25000,241,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,3,1,0,1,0,0,39,2,0,286777,64,0,1,0,2,63
3477,2520,1200,840,400000,213000,0,170000,501,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,4,1,1,2,1,4,46,5,0,314515,66,0,1,0,2,66
298,360,240,0,0,11,520,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,22,1,0,37818,66,0,1,0,0,67
2860,0,0,0,0,61200,1900,40000,355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,4,3,0,1,0,4,31,1,0,242415,70,0,3,0,0,80
2836,1800,600,270,250000,101900,0,31100,501,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,3,1,1,2,1,3,21,3,0,238789,69,1,3,2,0,69
11718,3600,600,600,0,60000,1100,60000,273,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,1,2,1,2,40,4,0,1262247,98,0,1,0,2,97
10601,1080,0,0,0,24000,550,8000,71,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,2,21,1,0,1127997,61,0,1,0,0,61
6116,720,0,420,600000,71000,0,6000,494,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,0,2,1,2,23,2,0,608897,65,0,2,1,0,63
1290,720,2040,480,340000,150000,0,90000,501,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,5,1,1,2,1,2,39,3,0,118574,63,0,1,0,2,63
1551,1440,240,300,4152000,165600,0,90000,501,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3,1,1,2,1,4,43,3,0,137879,67,1,3,2,0,113
12573,1800,0,0,500000,119700,0,71000,460,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,0,35,5,0,1345391,25,0,2,0,1,32
12452,840,0,800,0,101100,980,48500,431,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,1,0,2,28,1,0,1333574,74,0,2,0,0,88
11523,2760,0,720,45000,213000,0,178000,501,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,1,0,1,0,2,60,2,0,1241507,111,0,1,0,2,111
12751,2040,1200,300,300000,63920,0,13000,376,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,1,2,1,4,24,3,0,1366282,201,1,3,2,0,294
11397,1920,840,1100,125000,102700,0,35000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,1,1,2,1,3,22,3,0,1226490,63,2,3,1,0,57
5460,2280,0,90,162000,41700,0,40000,289,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,4,1,1,2,0,3,23,2,0,538481,116,2,1,0,0,116
